CHROM,BIN_START,BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST,best_chick_chr,best_chick_id,orientation,pos,SNP
scaffold43,8825001,8850000,389,-0.00617954,-0.000652915,6,142,1,8837501,scaffold43_8825001
scaffold43,8850001,8875000,484,-0.00581377,-0.00281118,6,142,1,8862501,scaffold43_8850001
scaffold43,8875001,8900000,470,0.00882207,0.00202928,6,142,1,8887501,scaffold43_8875001
scaffold43,8900001,8925000,359,-0.00432736,-0.00295973,6,142,1,8912501,scaffold43_8900001
scaffold43,8925001,8950000,386,0.00812811,0.00548001,6,142,1,8937501,scaffold43_8925001
scaffold43,8950001,8975000,351,-0.00161132,-0.000630541,6,142,1,8962501,scaffold43_8950001
scaffold43,8975001,9000000,293,-0.00266973,-0.00323717,6,142,1,8987501,scaffold43_8975001
scaffold43,9000001,9025000,226,-0.00567848,-0.0039785,6,142,1,9012501,scaffold43_9000001
scaffold43,9025001,9050000,258,-0.00668712,-0.00506325,6,142,1,9037501,scaffold43_9025001
scaffold43,9050001,9075000,242,-0.00458896,-0.00295057,6,142,1,9062501,scaffold43_9050001
scaffold43,9075001,9100000,97,-0.00136271,-0.001299,6,142,1,9087501,scaffold43_9075001
scaffold68,50001,75000,277,-0.00559604,-0.00482811,6,143,1,9112501,scaffold68_50001
scaffold68,75001,100000,346,4.99E-05,-2.43E-06,6,143,1,9137501,scaffold68_75001
scaffold68,100001,125000,364,0.00331443,0.0017664,6,143,1,9162501,scaffold68_100001
scaffold68,125001,150000,132,-0.000408308,-0.000442402,6,143,1,9187501,scaffold68_125001
scaffold68,150001,175000,256,0.00551566,0.00343925,6,143,1,9212501,scaffold68_150001
scaffold68,175001,200000,184,0.00758117,0.00255024,6,143,1,9237501,scaffold68_175001
scaffold68,200001,225000,398,-0.00540436,-0.00138061,6,143,1,9262501,scaffold68_200001
scaffold68,225001,250000,216,-0.00422367,-0.00437844,6,143,1,9287501,scaffold68_225001
scaffold68,250001,275000,307,0.000334384,-0.000574862,6,143,1,9312501,scaffold68_250001
scaffold68,275001,300000,418,-0.00501119,-0.00524454,6,143,1,9337501,scaffold68_275001
scaffold68,300001,325000,471,0.00143772,-0.000108669,6,143,1,9362501,scaffold68_300001
scaffold68,325001,350000,483,-0.000840213,-0.00160385,6,143,1,9387501,scaffold68_325001
scaffold68,350001,375000,352,-0.00330162,-0.00161872,6,143,1,9412501,scaffold68_350001
scaffold68,375001,400000,448,-0.00742732,-0.00552396,6,143,1,9437501,scaffold68_375001
scaffold68,400001,425000,508,-0.00403735,-0.00272332,6,143,1,9462501,scaffold68_400001
scaffold68,425001,450000,442,0.00191831,0.00162078,6,143,1,9487501,scaffold68_425001
scaffold68,450001,475000,371,-0.00270847,-0.00265054,6,143,1,9512501,scaffold68_450001
scaffold68,475001,500000,356,0.00479853,0.00218794,6,143,1,9537501,scaffold68_475001
scaffold68,500001,525000,389,-0.00460606,-0.00257975,6,143,1,9562501,scaffold68_500001
scaffold68,525001,550000,480,-0.00500275,-0.00331266,6,143,1,9587501,scaffold68_525001
scaffold68,550001,575000,464,-0.00144793,-0.00172897,6,143,1,9612501,scaffold68_550001
scaffold68,575001,600000,671,-0.00221949,-0.00185249,6,143,1,9637501,scaffold68_575001
scaffold68,600001,625000,390,-0.00522986,-0.00310137,6,143,1,9662501,scaffold68_600001
scaffold68,625001,650000,352,-0.00502384,-0.0040246,6,143,1,9687501,scaffold68_625001
scaffold68,650001,675000,340,0.010302,0.0047877,6,143,1,9712501,scaffold68_650001
scaffold68,675001,700000,371,-0.000861446,-0.000720113,6,143,1,9737501,scaffold68_675001
scaffold68,700001,725000,416,-0.00295472,-0.00165088,6,143,1,9762501,scaffold68_700001
scaffold68,725001,750000,454,-0.000293777,-1.38E-05,6,143,1,9787501,scaffold68_725001
scaffold68,750001,775000,350,0.00641988,0.00275677,6,143,1,9812501,scaffold68_750001
scaffold68,775001,800000,394,0.00168004,-0.000771485,6,143,1,9837501,scaffold68_775001
scaffold68,800001,825000,478,0.00236232,0.0018724,6,143,1,9862501,scaffold68_800001
scaffold68,825001,850000,403,0.00398871,0.00316085,6,143,1,9887501,scaffold68_825001
scaffold68,850001,875000,273,-0.000516194,-0.00182051,6,143,1,9912501,scaffold68_850001
scaffold68,875001,900000,272,-0.00387379,-0.00327708,6,143,1,9937501,scaffold68_875001
scaffold68,900001,925000,288,-0.00100351,0.000424604,6,143,1,9962501,scaffold68_900001
scaffold68,925001,950000,271,0.00139648,0.000217894,6,143,1,9987501,scaffold68_925001
scaffold68,950001,975000,422,0.0151536,0.0105177,6,143,1,10012501,scaffold68_950001
scaffold68,975001,1000000,443,-0.0027165,-0.00156589,6,143,1,10037501,scaffold68_975001
scaffold68,1000001,1025000,385,0.00248458,-0.0011934,6,143,1,10062501,scaffold68_1000001
scaffold68,1025001,1050000,370,0.00785044,0.00303593,6,143,1,10087501,scaffold68_1025001
scaffold68,1050001,1075000,332,0.000104146,0.0023758,6,143,1,10112501,scaffold68_1050001
scaffold68,1075001,1100000,298,0.00846295,0.00156431,6,143,1,10137501,scaffold68_1075001
scaffold68,1100001,1125000,278,-0.00605811,-0.00350944,6,143,1,10162501,scaffold68_1100001
scaffold68,1125001,1150000,291,0.00127773,0.000779987,6,143,1,10187501,scaffold68_1125001
scaffold68,1150001,1175000,292,-0.00232525,0.000772147,6,143,1,10212501,scaffold68_1150001
scaffold68,1175001,1200000,230,-0.00346734,-0.00411402,6,143,1,10237501,scaffold68_1175001
scaffold68,1200001,1225000,272,0.0023103,-0.000974949,6,143,1,10262501,scaffold68_1200001
scaffold68,1225001,1250000,364,0.0038058,0.00180089,6,143,1,10287501,scaffold68_1225001
scaffold68,1250001,1275000,275,0.00401575,0.00237533,6,143,1,10312501,scaffold68_1250001
scaffold68,1275001,1300000,314,-0.00108681,-0.00177598,6,143,1,10337501,scaffold68_1275001
scaffold68,1300001,1325000,329,-0.00397994,-0.00334995,6,143,1,10362501,scaffold68_1300001
scaffold68,1325001,1350000,318,-0.00643398,-0.00398871,6,143,1,10387501,scaffold68_1325001
scaffold68,1350001,1375000,355,0.000921088,0.000465578,6,143,1,10412501,scaffold68_1350001
scaffold68,1375001,1400000,421,-0.00128009,-0.00136596,6,143,1,10437501,scaffold68_1375001
scaffold68,1400001,1425000,360,-0.000834645,-0.000767978,6,143,1,10462501,scaffold68_1400001
scaffold68,1425001,1450000,344,-0.000884048,-0.00101078,6,143,1,10487501,scaffold68_1425001
scaffold68,1450001,1475000,388,-0.00728833,-0.00340711,6,143,1,10512501,scaffold68_1450001
scaffold68,1475001,1500000,329,-0.00448552,-0.00113425,6,143,1,10537501,scaffold68_1475001
scaffold68,1500001,1525000,336,0.0038595,0.00316243,6,143,1,10562501,scaffold68_1500001
scaffold68,1525001,1550000,336,-0.00300612,-0.00190773,6,143,1,10587501,scaffold68_1525001
scaffold68,1550001,1575000,357,-0.00357418,-0.00152809,6,143,1,10612501,scaffold68_1550001
scaffold68,1575001,1600000,363,-0.00260494,-0.00207976,6,143,1,10637501,scaffold68_1575001
scaffold68,1600001,1625000,373,-0.00142777,-0.00124812,6,143,1,10662501,scaffold68_1600001
scaffold68,1625001,1650000,327,-0.00844897,-0.00596242,6,143,1,10687501,scaffold68_1625001
scaffold68,1650001,1675000,267,-0.00762475,-0.00451619,6,143,1,10712501,scaffold68_1650001
scaffold68,1675001,1700000,314,-0.00752287,-0.00353446,6,143,1,10737501,scaffold68_1675001
scaffold68,1700001,1725000,399,-0.00288946,-0.00283191,6,143,1,10762501,scaffold68_1700001
scaffold68,1725001,1750000,359,-0.00253073,-0.00280738,6,143,1,10787501,scaffold68_1725001
scaffold68,1750001,1775000,325,-0.0030879,-0.000357829,6,143,1,10812501,scaffold68_1750001
scaffold68,1775001,1800000,324,0.0108628,0.003699,6,143,1,10837501,scaffold68_1775001
scaffold68,1800001,1825000,321,0.000164859,-0.000886053,6,143,1,10862501,scaffold68_1800001
scaffold68,1825001,1850000,362,-0.00497713,-0.00256509,6,143,1,10887501,scaffold68_1825001
scaffold68,1850001,1875000,346,-0.00521523,-0.00248457,6,143,1,10912501,scaffold68_1850001
scaffold68,1875001,1900000,336,-0.00350899,-0.00328271,6,143,1,10937501,scaffold68_1875001
scaffold68,1900001,1925000,346,-0.00079169,-0.00280447,6,143,1,10962501,scaffold68_1900001
scaffold68,1925001,1950000,259,-0.00143705,-0.0016803,6,143,1,10987501,scaffold68_1925001
scaffold68,1950001,1975000,329,-0.00562922,-0.00354749,6,143,1,11012501,scaffold68_1950001
scaffold68,1975001,2000000,331,-0.000342313,-0.00231894,6,143,1,11037501,scaffold68_1975001
scaffold68,2000001,2025000,350,-0.00693768,-0.00610846,6,143,1,11062501,scaffold68_2000001
scaffold68,2025001,2050000,306,-0.00475333,-0.00414467,6,143,1,11087501,scaffold68_2025001
scaffold68,2050001,2075000,288,-0.00796258,-0.00640283,6,143,1,11112501,scaffold68_2050001
scaffold68,2075001,2100000,369,0.00153846,0.00388092,6,143,1,11137501,scaffold68_2075001
scaffold68,2100001,2125000,294,-0.00759208,-0.00337704,6,143,1,11162501,scaffold68_2100001
scaffold68,2125001,2150000,259,-0.0031221,-5.92E-05,6,143,1,11187501,scaffold68_2125001
scaffold68,2150001,2175000,246,0.00197654,0.00319317,6,143,1,11212501,scaffold68_2150001
scaffold68,2175001,2200000,259,0.00262131,0.00222385,6,143,1,11237501,scaffold68_2175001
scaffold68,2200001,2225000,237,-0.00904525,-0.00455762,6,143,1,11262501,scaffold68_2200001
scaffold68,2225001,2250000,186,-0.00995443,-0.00623514,6,143,1,11287501,scaffold68_2225001
scaffold68,2250001,2275000,313,-0.0102104,-0.0081059,6,143,1,11312501,scaffold68_2250001
scaffold68,2275001,2300000,387,-0.00778147,-0.00420655,6,143,1,11337501,scaffold68_2275001
scaffold68,2300001,2325000,310,-0.00273779,-0.00268648,6,143,1,11362501,scaffold68_2300001
scaffold68,2325001,2350000,268,-0.00573844,-0.00290553,6,143,1,11387501,scaffold68_2325001
scaffold68,2350001,2375000,324,-0.00392684,-0.00221675,6,143,1,11412501,scaffold68_2350001
scaffold68,2375001,2400000,283,-0.000815858,0.00106445,6,143,1,11437501,scaffold68_2375001
scaffold68,2400001,2425000,338,-0.00213954,0.000847236,6,143,1,11462501,scaffold68_2400001
scaffold68,2425001,2450000,382,0.0012669,0.000257192,6,143,1,11487501,scaffold68_2425001
scaffold68,2450001,2475000,457,-0.00534946,-0.00324551,6,143,1,11512501,scaffold68_2450001
scaffold68,2475001,2500000,367,-0.00709005,-0.0047607,6,143,1,11537501,scaffold68_2475001
scaffold68,2500001,2525000,410,0.00764205,0.00703593,6,143,1,11562501,scaffold68_2500001
scaffold68,2525001,2550000,328,-0.00176639,-8.10E-05,6,143,1,11587501,scaffold68_2525001
scaffold68,2550001,2575000,425,0.000350662,0.000595004,6,143,1,11612501,scaffold68_2550001
scaffold68,2575001,2600000,418,0.00267641,0.00429669,6,143,1,11637501,scaffold68_2575001
scaffold68,2600001,2625000,406,-0.000889122,0.000224078,6,143,1,11662501,scaffold68_2600001
scaffold68,2625001,2650000,399,0.00748261,0.00525545,6,143,1,11687501,scaffold68_2625001
scaffold68,2650001,2675000,328,-0.00460054,-0.00156089,6,143,1,11712501,scaffold68_2650001
scaffold68,2675001,2700000,343,-0.000674038,0.00117603,6,143,1,11737501,scaffold68_2675001
scaffold68,2700001,2725000,387,-0.00645003,-0.00464937,6,143,1,11762501,scaffold68_2700001
scaffold68,2725001,2750000,530,-0.00342364,-0.00166657,6,143,1,11787501,scaffold68_2725001
scaffold68,2750001,2775000,345,-0.00234248,0.00103033,6,143,1,11812501,scaffold68_2750001
scaffold68,2775001,2800000,372,-0.00289788,-0.00135955,6,143,1,11837501,scaffold68_2775001
scaffold68,2800001,2825000,322,-0.0052703,-0.00312163,6,143,1,11862501,scaffold68_2800001
scaffold68,2825001,2850000,314,-0.00214662,-0.00189445,6,143,1,11887501,scaffold68_2825001
scaffold68,2850001,2875000,264,-0.00487836,-0.00250763,6,143,1,11912501,scaffold68_2850001
scaffold68,2875001,2900000,291,-0.00126223,-0.00137091,6,143,1,11937501,scaffold68_2875001
scaffold68,2900001,2925000,455,-0.00424665,-0.00279405,6,143,1,11962501,scaffold68_2900001
scaffold68,2925001,2950000,487,-0.0134109,-0.00885499,6,143,1,11987501,scaffold68_2925001
scaffold68,2950001,2975000,285,-0.00878633,-0.00515874,6,143,1,12012501,scaffold68_2950001
scaffold68,2975001,3000000,244,-0.0101227,-0.00378764,6,143,1,12037501,scaffold68_2975001
scaffold68,3000001,3025000,138,-0.0109953,-0.00716459,6,143,1,12062501,scaffold68_3000001
scaffold68,3025001,3050000,200,-0.0107938,-0.00792731,6,143,1,12087501,scaffold68_3025001
scaffold68,3050001,3075000,269,-0.0101373,-0.00825459,6,143,1,12112501,scaffold68_3050001
scaffold68,3075001,3100000,212,-0.00855806,-0.00537191,6,143,1,12137501,scaffold68_3075001
scaffold68,3100001,3125000,257,-0.0085623,-0.00482887,6,143,1,12162501,scaffold68_3100001
scaffold68,3125001,3150000,219,-0.000715246,-3.76E-05,6,143,1,12187501,scaffold68_3125001
scaffold68,3150001,3175000,371,0.0216644,0.0104261,6,143,1,12212501,scaffold68_3150001
scaffold68,3175001,3200000,335,0.00614705,0.00129384,6,143,1,12237501,scaffold68_3175001
scaffold68,3200001,3225000,340,0.0197653,0.00775064,6,143,1,12262501,scaffold68_3200001
scaffold68,3225001,3250000,309,0.0381688,0.0169039,6,143,1,12287501,scaffold68_3225001
scaffold68,3250001,3275000,340,-0.00085787,-0.00164833,6,143,1,12312501,scaffold68_3250001
scaffold68,3275001,3300000,339,0.00349205,0.000470347,6,143,1,12337501,scaffold68_3275001
scaffold68,3300001,3325000,252,-6.09E-05,-0.00109615,6,143,1,12362501,scaffold68_3300001
scaffold143,25001,50000,37,-0.0103798,-0.0104398,6,144,1,12387501,scaffold143_25001
scaffold143,50001,75000,2,-0.0147073,-0.0135876,6,144,1,12412501,scaffold143_50001
scaffold143,100001,125000,2,-0.0120477,-0.0132466,6,144,1,12437501,scaffold143_100001
scaffold143,125001,150000,16,-0.00406607,-0.00170506,6,144,1,12462501,scaffold143_125001
scaffold143,150001,175000,182,-0.00590068,-0.00369737,6,144,1,12487501,scaffold143_150001
scaffold143,175001,200000,368,-0.00750868,-0.0067511,6,144,1,12512501,scaffold143_175001
scaffold143,200001,225000,460,-0.00290045,-0.00291755,6,144,1,12537501,scaffold143_200001
scaffold143,225001,250000,225,0.000207483,-0.00192022,6,144,1,12562501,scaffold143_225001
scaffold143,250001,275000,313,-0.000961919,-0.00030672,6,144,1,12587501,scaffold143_250001
scaffold143,275001,300000,236,-0.00257224,-0.00239528,6,144,1,12612501,scaffold143_275001
scaffold143,300001,325000,364,-0.00321094,-0.00235617,6,144,1,12637501,scaffold143_300001
scaffold143,325001,350000,445,-0.000404794,-0.000970071,6,144,1,12662501,scaffold143_325001
scaffold143,350001,375000,486,0.000787428,0.000710948,6,144,1,12687501,scaffold143_350001
scaffold143,375001,400000,438,-0.000264191,-0.00045945,6,144,1,12712501,scaffold143_375001
scaffold143,400001,425000,458,0.00637685,0.00302633,6,144,1,12737501,scaffold143_400001
scaffold143,425001,450000,382,-0.00519205,-0.00280922,6,144,1,12762501,scaffold143_425001
scaffold143,450001,475000,347,-0.00163145,-0.00229644,6,144,1,12787501,scaffold143_450001
scaffold143,475001,500000,389,-0.000614691,-0.000306534,6,144,1,12812501,scaffold143_475001
scaffold143,500001,525000,363,-0.00421568,-0.00294838,6,144,1,12837501,scaffold143_500001
scaffold143,525001,550000,400,0.00195303,0.000105944,6,144,1,12862501,scaffold143_525001
scaffold143,550001,575000,379,0.00388231,0.00259646,6,144,1,12887501,scaffold143_550001
scaffold143,575001,600000,420,-0.000243097,0.00378642,6,144,1,12912501,scaffold143_575001
scaffold143,600001,625000,239,-0.00645405,-0.00366345,6,144,1,12937501,scaffold143_600001
scaffold143,625001,650000,412,-0.000400778,-0.00146991,6,144,1,12962501,scaffold143_625001
scaffold143,650001,675000,374,-0.0037252,-0.00304144,6,144,1,12987501,scaffold143_650001
scaffold143,675001,700000,410,-0.00599759,-0.00324716,6,144,1,13012501,scaffold143_675001
scaffold143,700001,725000,393,-0.00725574,-0.00563523,6,144,1,13037501,scaffold143_700001
scaffold143,725001,750000,400,-0.00576379,-0.00397507,6,144,1,13062501,scaffold143_725001
scaffold143,750001,775000,375,-0.00380923,-0.00298518,6,144,1,13087501,scaffold143_750001
scaffold143,775001,800000,511,0.00525603,0.00155938,6,144,1,13112501,scaffold143_775001
scaffold143,800001,825000,422,-0.00124803,-0.000223196,6,144,1,13137501,scaffold143_800001
scaffold143,825001,850000,471,-0.000150923,-0.00132384,6,144,1,13162501,scaffold143_825001
scaffold143,850001,875000,500,-0.000909221,-0.000709181,6,144,1,13187501,scaffold143_850001
scaffold143,875001,900000,485,-0.00369641,-0.00292654,6,144,1,13212501,scaffold143_875001
scaffold143,900001,925000,568,-0.00402377,-0.00412121,6,144,1,13237501,scaffold143_900001
scaffold143,925001,950000,466,-8.74E-05,-0.000201886,6,144,1,13262501,scaffold143_925001
scaffold143,950001,975000,424,-0.000606332,-0.00247342,6,144,1,13287501,scaffold143_950001
scaffold143,975001,1000000,441,-0.00203065,-0.00179437,6,144,1,13312501,scaffold143_975001
scaffold143,1000001,1025000,509,0.00116456,0.000842767,6,144,1,13337501,scaffold143_1000001
scaffold143,1025001,1050000,383,0.0102002,0.00337357,6,144,1,13362501,scaffold143_1025001
scaffold143,1050001,1075000,398,0.0102294,0.00494797,6,144,1,13387501,scaffold143_1050001
scaffold143,1075001,1100000,416,0.000914544,0.00126521,6,144,1,13412501,scaffold143_1075001
scaffold143,1100001,1125000,185,-0.00199394,-0.000926144,6,144,1,13437501,scaffold143_1100001
scaffold46,1,25000,8,0.00156768,-0.00324606,6,145,1,13462501,scaffold46_1
scaffold46,25001,50000,186,0.00463257,-2.36E-05,6,145,1,13487501,scaffold46_25001
scaffold46,50001,75000,211,0.0040808,-0.000619841,6,145,1,13512501,scaffold46_50001
scaffold46,75001,100000,228,-0.00479358,-0.00317544,6,145,1,13537501,scaffold46_75001
scaffold46,100001,125000,227,-0.00625155,-0.00212396,6,145,1,13562501,scaffold46_100001
scaffold46,125001,150000,296,0.00348973,0.00150917,6,145,1,13587501,scaffold46_125001
scaffold46,150001,175000,296,-0.00594161,-0.00264827,6,145,1,13612501,scaffold46_150001
scaffold46,175001,200000,262,-0.00699119,-0.00461096,6,145,1,13637501,scaffold46_175001
scaffold46,200001,225000,258,-0.00846211,-0.00538448,6,145,1,13662501,scaffold46_200001
scaffold46,225001,250000,269,-0.00345518,-0.00408532,6,145,1,13687501,scaffold46_225001
scaffold46,250001,275000,268,0.000315283,-0.00267117,6,145,1,13712501,scaffold46_250001
scaffold46,275001,300000,256,-0.00449655,-0.00229146,6,145,1,13737501,scaffold46_275001
scaffold46,300001,325000,279,0.00136672,-0.00220179,6,145,1,13762501,scaffold46_300001
scaffold46,325001,350000,301,-0.00713211,-0.00432585,6,145,1,13787501,scaffold46_325001
scaffold46,350001,375000,275,-0.002123,-0.00293421,6,145,1,13812501,scaffold46_350001
scaffold46,375001,400000,303,0.00873355,0.00289931,6,145,1,13837501,scaffold46_375001
scaffold46,400001,425000,271,0.00116675,0.00137359,6,145,1,13862501,scaffold46_400001
scaffold46,425001,450000,277,-0.00521911,-0.0033431,6,145,1,13887501,scaffold46_425001
scaffold46,450001,475000,341,0.00449919,0.000957908,6,145,1,13912501,scaffold46_450001
scaffold46,475001,500000,272,0.00619484,0.0024446,6,145,1,13937501,scaffold46_475001
scaffold46,500001,525000,292,-0.00654443,-0.00298226,6,145,1,13962501,scaffold46_500001
scaffold46,525001,550000,275,-0.00640715,-0.00354911,6,145,1,13987501,scaffold46_525001
scaffold46,550001,575000,265,-0.00554992,-0.0014977,6,145,1,14012501,scaffold46_550001
scaffold46,575001,600000,394,0.000334405,0.000443785,6,145,1,14037501,scaffold46_575001
scaffold46,600001,625000,315,0.0124956,0.0065583,6,145,1,14062501,scaffold46_600001
scaffold46,625001,650000,295,0.00881407,0.00705929,6,145,1,14087501,scaffold46_625001
scaffold46,650001,675000,272,0.00426486,0.00233592,6,145,1,14112501,scaffold46_650001
scaffold46,675001,700000,322,0.00772386,0.00263304,6,145,1,14137501,scaffold46_675001
scaffold46,700001,725000,326,-0.00291605,-0.00122029,6,145,1,14162501,scaffold46_700001
scaffold46,725001,750000,290,-0.00243649,-0.000857967,6,145,1,14187501,scaffold46_725001
scaffold46,750001,775000,313,-0.00131956,-0.000933643,6,145,1,14212501,scaffold46_750001
scaffold46,775001,800000,300,-0.00671173,-0.00275032,6,145,1,14237501,scaffold46_775001
