CHROM,BIN_START,N_SNPS,TajimaD,POP,psCHROM,psBIN_START,psN_SNPS,psTajimaD,psPOP
scaffold24,3000000,265,-1.20729,STORM,scaffold24,3000000,266,-1.04514,postSTORM
scaffold24,3025000,219,0.0473566,STORM,scaffold24,3025000,226,0.0176326,postSTORM
scaffold24,3050000,187,-0.576182,STORM,scaffold24,3050000,185,-0.392725,postSTORM
scaffold24,3075000,252,-0.37451,STORM,scaffold24,3075000,282,-0.435202,postSTORM
scaffold24,3100000,297,-0.543415,STORM,scaffold24,3100000,295,-0.334415,postSTORM
scaffold24,3125000,307,-0.803091,STORM,scaffold24,3125000,319,-0.701879,postSTORM
scaffold24,3150000,305,-0.610823,STORM,scaffold24,3150000,314,-0.513005,postSTORM
scaffold24,3175000,286,-1.0391,STORM,scaffold24,3175000,267,-0.703913,postSTORM
scaffold24,3200000,270,-1.14812,STORM,scaffold24,3200000,320,-1.23008,postSTORM
scaffold24,3225000,226,-0.777225,STORM,scaffold24,3225000,231,-0.540706,postSTORM
scaffold24,3250000,229,-0.577042,STORM,scaffold24,3250000,269,-0.830676,postSTORM
scaffold24,3275000,231,-0.234876,STORM,scaffold24,3275000,278,-0.518011,postSTORM
scaffold24,3300000,248,-0.0602567,STORM,scaffold24,3300000,268,-0.0147418,postSTORM
scaffold24,3325000,243,-0.350215,STORM,scaffold24,3325000,252,-0.241528,postSTORM
scaffold24,3350000,236,-0.499109,STORM,scaffold24,3350000,257,-0.519887,postSTORM
scaffold24,3375000,300,-0.422639,STORM,scaffold24,3375000,296,-0.203783,postSTORM
scaffold24,3400000,231,-0.843107,STORM,scaffold24,3400000,240,-0.917075,postSTORM
scaffold24,3425000,278,-0.71036,STORM,scaffold24,3425000,304,-0.880651,postSTORM
scaffold24,3450000,247,-0.725636,STORM,scaffold24,3450000,260,-0.873821,postSTORM
scaffold24,3475000,218,-0.647307,STORM,scaffold24,3475000,224,-0.573945,postSTORM
scaffold24,3500000,249,-0.581767,STORM,scaffold24,3500000,252,-0.526774,postSTORM
scaffold24,3525000,367,-0.0184279,STORM,scaffold24,3525000,365,0.00500343,postSTORM
scaffold24,3550000,354,-0.471828,STORM,scaffold24,3550000,347,-0.256548,postSTORM
scaffold24,3575000,313,-0.806741,STORM,scaffold24,3575000,314,-0.584591,postSTORM
scaffold24,3600000,308,-0.600172,STORM,scaffold24,3600000,355,-0.722673,postSTORM
scaffold24,3625000,294,-0.290756,STORM,scaffold24,3625000,355,-0.350922,postSTORM
scaffold24,3650000,338,-0.887995,STORM,scaffold24,3650000,339,-0.511792,postSTORM
scaffold24,3675000,385,-0.47363,STORM,scaffold24,3675000,349,-0.419827,postSTORM
scaffold24,3700000,305,-0.251294,STORM,scaffold24,3700000,313,-0.300151,postSTORM
scaffold24,3725000,257,-0.855069,STORM,scaffold24,3725000,286,-0.985752,postSTORM
scaffold24,3750000,266,-0.503779,STORM,scaffold24,3750000,271,-0.361865,postSTORM
scaffold24,3775000,310,-0.54539,STORM,scaffold24,3775000,344,-0.730939,postSTORM
scaffold24,3800000,390,-0.811342,STORM,scaffold24,3800000,400,-0.801123,postSTORM
scaffold24,3825000,325,0.178183,STORM,scaffold24,3825000,358,-0.157484,postSTORM
scaffold24,3850000,374,-0.892687,STORM,scaffold24,3850000,404,-0.912488,postSTORM
scaffold24,3875000,359,-1.07708,STORM,scaffold24,3875000,393,-1.24501,postSTORM
scaffold24,3900000,365,-0.83311,STORM,scaffold24,3900000,358,-0.478809,postSTORM
scaffold24,3925000,253,-0.58274,STORM,scaffold24,3925000,274,-0.702233,postSTORM
scaffold24,3950000,277,-1.10935,STORM,scaffold24,3950000,255,-0.698386,postSTORM
scaffold24,3975000,308,-0.741241,STORM,scaffold24,3975000,328,-0.603366,postSTORM
scaffold24,4000000,376,-0.570129,STORM,scaffold24,4000000,378,-0.413718,postSTORM
scaffold24,4025000,250,-0.89172,STORM,scaffold24,4025000,268,-1.06341,postSTORM
scaffold24,4050000,273,-0.972314,STORM,scaffold24,4050000,286,-0.970976,postSTORM
scaffold24,4075000,321,-0.740242,STORM,scaffold24,4075000,330,-0.70701,postSTORM
scaffold24,4100000,299,-0.763392,STORM,scaffold24,4100000,329,-0.826806,postSTORM
scaffold24,4125000,327,-0.674211,STORM,scaffold24,4125000,325,-0.397398,postSTORM
scaffold24,4150000,370,-0.587129,STORM,scaffold24,4150000,384,-0.598691,postSTORM
scaffold24,4175000,383,-0.726826,STORM,scaffold24,4175000,416,-0.764258,postSTORM
scaffold24,4200000,249,-0.546441,STORM,scaffold24,4200000,313,-0.941677,postSTORM
scaffold24,4225000,295,-0.520351,STORM,scaffold24,4225000,308,-0.479194,postSTORM
scaffold24,4250000,301,-0.516673,STORM,scaffold24,4250000,327,-0.581784,postSTORM
scaffold24,4275000,294,-0.753077,STORM,scaffold24,4275000,304,-0.706861,postSTORM
scaffold24,4300000,189,0.0404491,STORM,scaffold24,4300000,232,-0.238936,postSTORM
scaffold24,4325000,226,-0.300187,STORM,scaffold24,4325000,257,-0.460933,postSTORM
scaffold24,4350000,250,-0.434651,STORM,scaffold24,4350000,253,-0.283562,postSTORM
scaffold24,4375000,243,-0.629401,STORM,scaffold24,4375000,267,-0.716217,postSTORM
scaffold24,4400000,271,-0.93353,STORM,scaffold24,4400000,274,-0.788775,postSTORM
scaffold24,4425000,212,-0.750091,STORM,scaffold24,4425000,239,-0.820129,postSTORM
scaffold24,4450000,230,-1.24034,STORM,scaffold24,4450000,252,-1.20784,postSTORM
scaffold24,4475000,170,-1.09533,STORM,scaffold24,4475000,199,-1.2839,postSTORM
scaffold24,4500000,246,-0.367832,STORM,scaffold24,4500000,259,-0.545712,postSTORM
scaffold24,4525000,306,-0.805607,STORM,scaffold24,4525000,324,-0.727075,postSTORM
scaffold24,4550000,253,-0.870786,STORM,scaffold24,4550000,255,-0.705291,postSTORM
scaffold24,4575000,297,-1.00546,STORM,scaffold24,4575000,287,-0.763989,postSTORM
scaffold24,4600000,317,-0.840153,STORM,scaffold24,4600000,321,-0.735197,postSTORM
scaffold24,4625000,259,-1.1279,STORM,scaffold24,4625000,270,-1.14606,postSTORM
scaffold24,4650000,356,0.255264,STORM,scaffold24,4650000,363,0.330314,postSTORM
scaffold24,4675000,329,0.504343,STORM,scaffold24,4675000,344,0.212096,postSTORM
scaffold24,4700000,249,-0.947076,STORM,scaffold24,4700000,250,-0.556508,postSTORM
scaffold24,4725000,237,-0.546752,STORM,scaffold24,4725000,252,-0.630171,postSTORM
scaffold24,4750000,284,-0.206821,STORM,scaffold24,4750000,305,-0.259958,postSTORM
scaffold24,4775000,353,-0.333995,STORM,scaffold24,4775000,370,-0.176975,postSTORM
scaffold24,4800000,388,-0.567082,STORM,scaffold24,4800000,424,-0.583199,postSTORM
scaffold24,4825000,331,-0.45234,STORM,scaffold24,4825000,389,-0.703572,postSTORM
scaffold24,4850000,318,-0.481616,STORM,scaffold24,4850000,414,-0.855044,postSTORM
scaffold24,4875000,282,-0.705818,STORM,scaffold24,4875000,298,-0.891745,postSTORM
scaffold24,4900000,195,-0.575552,STORM,scaffold24,4900000,188,-0.53666,postSTORM
scaffold24,4925000,197,-0.379665,STORM,scaffold24,4925000,219,-0.816476,postSTORM
scaffold24,4950000,158,-1.07755,STORM,scaffold24,4950000,161,-1.19042,postSTORM
scaffold24,4975000,183,-0.760943,STORM,scaffold24,4975000,233,-1.18945,postSTORM
scaffold24,5000000,162,-0.699181,STORM,scaffold24,5000000,196,-1.05914,postSTORM
scaffold24,5025000,201,-1.0563,STORM,scaffold24,5025000,214,-1.03567,postSTORM
scaffold24,5050000,189,-0.89322,STORM,scaffold24,5050000,201,-0.723994,postSTORM
scaffold24,5075000,240,-0.60652,STORM,scaffold24,5075000,280,-0.373384,postSTORM
scaffold24,5100000,236,-0.658699,STORM,scaffold24,5100000,285,-0.959528,postSTORM
scaffold24,5125000,199,-1.34852,STORM,scaffold24,5125000,218,-0.97857,postSTORM
scaffold24,5150000,243,-0.740936,STORM,scaffold24,5150000,246,-0.768882,postSTORM
scaffold24,5175000,229,-1.05172,STORM,scaffold24,5175000,254,-1.35027,postSTORM
scaffold24,5200000,173,-0.179269,STORM,scaffold24,5200000,194,-0.384905,postSTORM
scaffold24,5225000,282,-0.37837,STORM,scaffold24,5225000,314,-0.581293,postSTORM
scaffold24,5250000,277,-0.152069,STORM,scaffold24,5250000,311,-0.181908,postSTORM
scaffold24,5275000,270,-0.402056,STORM,scaffold24,5275000,295,-0.555779,postSTORM
scaffold24,5300000,193,-0.987138,STORM,scaffold24,5300000,263,-1.53668,postSTORM
scaffold24,5325000,206,-0.946797,STORM,scaffold24,5325000,208,-1.11529,postSTORM
scaffold24,5350000,254,-0.484308,STORM,scaffold24,5350000,269,-0.551496,postSTORM
scaffold24,5375000,212,-0.516472,STORM,scaffold24,5375000,222,-0.648659,postSTORM
scaffold24,5400000,283,-0.271945,STORM,scaffold24,5400000,289,-0.392696,postSTORM
scaffold24,5425000,197,-0.505779,STORM,scaffold24,5425000,224,-0.665773,postSTORM
scaffold24,5450000,153,-0.917922,STORM,scaffold24,5450000,179,-1.04926,postSTORM
scaffold24,5475000,253,-0.798546,STORM,scaffold24,5475000,266,-0.600541,postSTORM
scaffold24,5500000,289,-0.572898,STORM,scaffold24,5500000,293,-0.533904,postSTORM
scaffold24,5525000,197,-0.807405,STORM,scaffold24,5525000,205,-0.904085,postSTORM
scaffold24,5550000,231,-0.779442,STORM,scaffold24,5550000,243,-0.74052,postSTORM
scaffold24,5575000,239,-1.19655,STORM,scaffold24,5575000,209,-0.871671,postSTORM
scaffold24,5600000,231,-1.28652,STORM,scaffold24,5600000,226,-1.00665,postSTORM
scaffold24,5625000,214,-1.08814,STORM,scaffold24,5625000,221,-1.03579,postSTORM
scaffold24,5650000,231,-1.22566,STORM,scaffold24,5650000,244,-1.24952,postSTORM
scaffold24,5675000,226,-1.22809,STORM,scaffold24,5675000,252,-1.25924,postSTORM
scaffold24,5700000,211,-1.31465,STORM,scaffold24,5700000,240,-1.53965,postSTORM
scaffold24,5725000,204,-1.399,STORM,scaffold24,5725000,241,-1.56339,postSTORM
scaffold24,5750000,191,-1.49897,STORM,scaffold24,5750000,212,-1.49892,postSTORM
scaffold24,5775000,237,-0.986328,STORM,scaffold24,5775000,275,-1.19836,postSTORM
scaffold24,5800000,253,-0.974012,STORM,scaffold24,5800000,265,-1.03622,postSTORM
scaffold24,5825000,182,-0.950786,STORM,scaffold24,5825000,213,-1.18303,postSTORM
scaffold24,5850000,280,-0.110038,STORM,scaffold24,5850000,319,-0.301577,postSTORM
scaffold24,5875000,296,-0.987423,STORM,scaffold24,5875000,321,-1.06452,postSTORM
scaffold24,5900000,274,-0.473449,STORM,scaffold24,5900000,323,-0.710805,postSTORM
scaffold24,5925000,252,-0.852288,STORM,scaffold24,5925000,274,-0.885657,postSTORM
scaffold24,5950000,264,-0.670395,STORM,scaffold24,5950000,295,-0.749456,postSTORM
scaffold24,5975000,264,-0.823288,STORM,scaffold24,5975000,278,-0.820672,postSTORM
scaffold24,6000000,269,-0.660996,STORM,scaffold24,6000000,294,-0.739983,postSTORM
scaffold24,6025000,248,-0.514064,STORM,scaffold24,6025000,304,-0.876257,postSTORM
scaffold24,6050000,243,-0.776238,STORM,scaffold24,6050000,244,-0.759723,postSTORM
scaffold24,6075000,265,-0.647123,STORM,scaffold24,6075000,268,-0.463858,postSTORM
scaffold24,6100000,237,-1.17048,STORM,scaffold24,6100000,225,-0.810913,postSTORM
scaffold24,6125000,188,-1.15032,STORM,scaffold24,6125000,203,-1.08011,postSTORM
scaffold24,6150000,277,-0.780914,STORM,scaffold24,6150000,298,-0.81698,postSTORM
scaffold24,6175000,285,-0.676721,STORM,scaffold24,6175000,327,-0.885053,postSTORM
scaffold24,6200000,210,-1.14161,STORM,scaffold24,6200000,221,-1.16823,postSTORM
scaffold24,6225000,192,-1.11769,STORM,scaffold24,6225000,233,-1.38213,postSTORM
scaffold24,6250000,179,-0.67309,STORM,scaffold24,6250000,190,-0.684857,postSTORM
scaffold24,6275000,224,-0.392959,STORM,scaffold24,6275000,221,-0.232175,postSTORM
scaffold24,6300000,323,-0.567871,STORM,scaffold24,6300000,321,-0.441136,postSTORM
scaffold24,6325000,298,-0.713106,STORM,scaffold24,6325000,316,-0.710035,postSTORM
scaffold24,6350000,221,-1.07502,STORM,scaffold24,6350000,254,-1.23018,postSTORM
scaffold24,6375000,241,-0.675924,STORM,scaffold24,6375000,277,-0.875923,postSTORM
scaffold24,6400000,218,-1.03079,STORM,scaffold24,6400000,233,-0.9911,postSTORM
scaffold24,6425000,229,-0.808731,STORM,scaffold24,6425000,273,-1.04063,postSTORM
scaffold24,6450000,244,-0.646505,STORM,scaffold24,6450000,245,-0.497281,postSTORM
scaffold24,6475000,276,-1.43183,STORM,scaffold24,6475000,295,-1.4874,postSTORM
scaffold24,6500000,276,-1.08572,STORM,scaffold24,6500000,281,-0.964579,postSTORM
scaffold24,6525000,229,-1.54438,STORM,scaffold24,6525000,274,-1.64478,postSTORM
scaffold24,6550000,182,-0.501428,STORM,scaffold24,6550000,230,-0.986172,postSTORM
scaffold24,6575000,179,-1.27253,STORM,scaffold24,6575000,186,-1.14411,postSTORM
scaffold24,6600000,190,-0.699127,STORM,scaffold24,6600000,203,-0.757598,postSTORM
scaffold24,6625000,184,-0.449622,STORM,scaffold24,6625000,198,-0.451679,postSTORM
scaffold24,6650000,187,-0.562528,STORM,scaffold24,6650000,203,-0.723188,postSTORM
scaffold24,6675000,240,-1.5338,STORM,scaffold24,6675000,208,-1.12152,postSTORM
scaffold24,6700000,257,-0.582138,STORM,scaffold24,6700000,268,-0.479124,postSTORM
scaffold24,6725000,242,-1.33006,STORM,scaffold24,6725000,245,-1.38544,postSTORM
scaffold24,6750000,337,-0.481781,STORM,scaffold24,6750000,365,-0.715795,postSTORM
scaffold24,6775000,293,0.0176294,STORM,scaffold24,6775000,347,-0.377302,postSTORM
scaffold24,6800000,236,-1.10682,STORM,scaffold24,6800000,288,-1.30289,postSTORM
scaffold24,6825000,317,-1.17208,STORM,scaffold24,6825000,336,-1.35867,postSTORM
scaffold24,6850000,266,-1.4312,STORM,scaffold24,6850000,265,-1.22743,postSTORM
scaffold24,6875000,237,-0.968933,STORM,scaffold24,6875000,257,-0.954466,postSTORM
scaffold24,6900000,273,-1.04476,STORM,scaffold24,6900000,289,-0.987627,postSTORM
scaffold24,6925000,224,-1.1221,STORM,scaffold24,6925000,233,-1.16208,postSTORM
scaffold24,6950000,263,-1.09473,STORM,scaffold24,6950000,282,-0.972618,postSTORM
scaffold24,6975000,269,-1.00274,STORM,scaffold24,6975000,300,-1.09747,postSTORM
scaffold24,7000000,244,-0.670246,STORM,scaffold24,7000000,255,-0.559702,postSTORM
scaffold24,7025000,255,-1.15061,STORM,scaffold24,7025000,238,-0.913491,postSTORM
scaffold24,7050000,246,-0.740136,STORM,scaffold24,7050000,250,-0.816256,postSTORM
scaffold24,7075000,282,-0.746205,STORM,scaffold24,7075000,268,-0.41856,postSTORM
scaffold24,7100000,310,-0.367945,STORM,scaffold24,7100000,324,-0.240401,postSTORM
scaffold24,7125000,277,-0.880927,STORM,scaffold24,7125000,309,-0.79946,postSTORM
scaffold24,7150000,238,-0.665626,STORM,scaffold24,7150000,285,-0.840579,postSTORM
scaffold24,7175000,232,-1.5439,STORM,scaffold24,7175000,257,-1.4508,postSTORM
scaffold24,7200000,264,-0.63703,STORM,scaffold24,7200000,288,-0.83166,postSTORM
scaffold24,7225000,220,-1.54485,STORM,scaffold24,7225000,221,-1.2352,postSTORM
scaffold24,7250000,252,-1.26903,STORM,scaffold24,7250000,234,-0.968077,postSTORM
scaffold24,7275000,263,-0.95536,STORM,scaffold24,7275000,248,-0.821144,postSTORM
scaffold24,7300000,192,-1.12177,STORM,scaffold24,7300000,207,-0.893008,postSTORM
scaffold24,7325000,207,-1.00121,STORM,scaffold24,7325000,222,-1.00635,postSTORM
scaffold24,7350000,220,-1.15149,STORM,scaffold24,7350000,271,-1.2585,postSTORM
scaffold24,7375000,204,-0.768358,STORM,scaffold24,7375000,224,-0.663604,postSTORM
scaffold24,7400000,189,-1.27553,STORM,scaffold24,7400000,189,-1.14258,postSTORM
scaffold24,7425000,166,-1.44003,STORM,scaffold24,7425000,158,-1.1825,postSTORM
scaffold24,7450000,235,-1.45318,STORM,scaffold24,7450000,210,-1.02233,postSTORM
scaffold24,7475000,221,-1.12736,STORM,scaffold24,7475000,199,-0.536669,postSTORM
scaffold24,7500000,191,-1.35763,STORM,scaffold24,7500000,204,-1.26337,postSTORM
scaffold24,7525000,256,-1.14091,STORM,scaffold24,7525000,257,-1.10508,postSTORM
scaffold24,7550000,227,-1.52716,STORM,scaffold24,7550000,196,-1.20795,postSTORM
scaffold24,7575000,245,-0.899682,STORM,scaffold24,7575000,251,-0.676448,postSTORM
scaffold24,7600000,206,-1.728,STORM,scaffold24,7600000,218,-1.54302,postSTORM
scaffold24,7625000,222,-1.12864,STORM,scaffold24,7625000,214,-0.982629,postSTORM
scaffold24,7650000,248,-1.06638,STORM,scaffold24,7650000,257,-1.03287,postSTORM
scaffold24,7675000,268,-0.467194,STORM,scaffold24,7675000,306,-0.281391,postSTORM
scaffold24,7700000,256,-0.565622,STORM,scaffold24,7700000,279,-0.555842,postSTORM
scaffold24,7725000,265,-1.09407,STORM,scaffold24,7725000,280,-0.981629,postSTORM
scaffold24,7750000,254,-1.32508,STORM,scaffold24,7750000,247,-1.14535,postSTORM
scaffold24,7775000,253,-1.50928,STORM,scaffold24,7775000,269,-1.41715,postSTORM
scaffold24,7800000,288,-1.2693,STORM,scaffold24,7800000,321,-1.04587,postSTORM
scaffold24,7825000,327,-0.842007,STORM,scaffold24,7825000,334,-0.954925,postSTORM
scaffold24,7850000,262,-0.981585,STORM,scaffold24,7850000,307,-1.26967,postSTORM
scaffold24,7875000,217,-0.807225,STORM,scaffold24,7875000,234,-0.978145,postSTORM
scaffold24,7900000,192,-1.42385,STORM,scaffold24,7900000,240,-1.35618,postSTORM
scaffold24,7925000,241,-1.08556,STORM,scaffold24,7925000,267,-0.91232,postSTORM
scaffold24,7950000,189,-1.24399,STORM,scaffold24,7950000,193,-1.0694,postSTORM
scaffold24,7975000,181,-0.772098,STORM,scaffold24,7975000,225,-1.17617,postSTORM
scaffold24,8000000,326,-0.448498,STORM,scaffold24,8000000,360,-0.664057,postSTORM
scaffold24,8025000,232,-1.21398,STORM,scaffold24,8025000,237,-1.21023,postSTORM
scaffold24,8050000,195,-1.2041,STORM,scaffold24,8050000,179,-0.907333,postSTORM
scaffold24,8075000,211,-1.23729,STORM,scaffold24,8075000,202,-0.830932,postSTORM
scaffold24,8100000,235,-0.672023,STORM,scaffold24,8100000,244,-0.67192,postSTORM
scaffold24,8125000,255,-0.407727,STORM,scaffold24,8125000,263,-0.449442,postSTORM
scaffold24,8150000,228,-0.826941,STORM,scaffold24,8150000,243,-0.791083,postSTORM
scaffold24,8175000,316,-0.595747,STORM,scaffold24,8175000,304,-0.333425,postSTORM
scaffold24,8200000,277,-0.602192,STORM,scaffold24,8200000,276,-0.485542,postSTORM
scaffold24,8225000,237,-1.31225,STORM,scaffold24,8225000,235,-1.17672,postSTORM
scaffold24,8250000,283,-0.757118,STORM,scaffold24,8250000,298,-0.731756,postSTORM
scaffold24,8275000,281,-1.41605,STORM,scaffold24,8275000,273,-1.17329,postSTORM
scaffold24,8300000,222,-1.43669,STORM,scaffold24,8300000,212,-1.2801,postSTORM
scaffold24,8325000,206,-0.983242,STORM,scaffold24,8325000,200,-0.873813,postSTORM
scaffold24,8350000,224,-1.2907,STORM,scaffold24,8350000,233,-1.10934,postSTORM
scaffold24,8375000,259,-1.22114,STORM,scaffold24,8375000,274,-1.17016,postSTORM
scaffold24,8400000,256,-0.861729,STORM,scaffold24,8400000,258,-0.680797,postSTORM
scaffold24,8425000,193,-0.822365,STORM,scaffold24,8425000,199,-0.851236,postSTORM
scaffold24,8450000,249,-1.295,STORM,scaffold24,8450000,240,-1.04547,postSTORM
scaffold24,8475000,203,-1.05077,STORM,scaffold24,8475000,219,-1.25662,postSTORM
scaffold24,8500000,175,-1.45422,STORM,scaffold24,8500000,174,-1.2028,postSTORM
scaffold24,8525000,255,-1.33882,STORM,scaffold24,8525000,254,-1.29711,postSTORM
scaffold24,8550000,141,-1.30081,STORM,scaffold24,8550000,163,-1.33727,postSTORM
scaffold24,8575000,203,-1.38673,STORM,scaffold24,8575000,203,-1.02944,postSTORM
scaffold24,8600000,211,-1.3522,STORM,scaffold24,8600000,221,-1.41525,postSTORM
scaffold24,8625000,223,-0.793186,STORM,scaffold24,8625000,215,-0.659305,postSTORM
scaffold24,8650000,206,-1.17941,STORM,scaffold24,8650000,228,-1.23361,postSTORM
scaffold24,8675000,186,-0.911813,STORM,scaffold24,8675000,214,-1.03538,postSTORM
scaffold24,8700000,217,-1.05505,STORM,scaffold24,8700000,217,-1.00266,postSTORM
scaffold24,8725000,226,-1.01952,STORM,scaffold24,8725000,223,-0.845958,postSTORM
scaffold24,8750000,217,-1.13061,STORM,scaffold24,8750000,209,-0.916175,postSTORM
scaffold24,8775000,207,-0.942964,STORM,scaffold24,8775000,220,-0.930076,postSTORM
scaffold24,8800000,200,-1.25589,STORM,scaffold24,8800000,184,-0.996022,postSTORM
scaffold24,8825000,189,-1.19847,STORM,scaffold24,8825000,182,-0.987967,postSTORM
scaffold24,8850000,242,-1.1991,STORM,scaffold24,8850000,249,-1.05001,postSTORM
scaffold24,8875000,263,-1.08103,STORM,scaffold24,8875000,286,-1.12592,postSTORM
scaffold24,8900000,288,-1.1703,STORM,scaffold24,8900000,306,-1.31743,postSTORM
scaffold24,8925000,330,-1.16442,STORM,scaffold24,8925000,332,-1.28405,postSTORM
scaffold24,8950000,255,-1.33443,STORM,scaffold24,8950000,289,-1.69309,postSTORM
scaffold24,8975000,222,-0.944508,STORM,scaffold24,8975000,234,-0.944789,postSTORM
scaffold24,9000000,235,-1.31956,STORM,scaffold24,9000000,254,-1.19376,postSTORM
scaffold24,9025000,214,-0.917259,STORM,scaffold24,9025000,218,-1.13451,postSTORM
scaffold24,9050000,220,-1.07205,STORM,scaffold24,9050000,220,-1.00707,postSTORM
scaffold24,9075000,196,-1.00172,STORM,scaffold24,9075000,216,-0.887663,postSTORM
scaffold24,9100000,161,-1.06322,STORM,scaffold24,9100000,176,-1.23814,postSTORM
scaffold24,9125000,114,-1.34781,STORM,scaffold24,9125000,141,-1.53952,postSTORM
